psmiles,Energy_Hatree,es,Isotropic_Polarizability_au,HOMO_eV,LUMO_eV,Inner_energy_correction_Hatree,Thermal_correction_to_Enthalpy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Entropy_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV
*Nc1ccc(C)c(NC(=O)CN(CC(*)=O)Cc2ccc(C)cc2)c1C(=O)O,-1241.191027,0.9996352,277.94338,-8.3158,0.1312,3.44642907,0.00094421,0.35272922,0.07901773,6.671436769,-1240.838297,-1237.743653,8.447
*Nc1cccc(CC(=O)O)c1NC(=O)CCCC(=O)NC(CCCC)C(*)=O,-1280.765904,0.9907946,264.8543,-8.4264,0.039,0.48040572,0.00094421,0.39822636,0.08312356,7.055476368,-1280.367678,-1280.284554,8.4654
*Nc1cc(C#N)cc(NC(=O)CN(CC(*)=O)C(=O)C2CCCCC2)c1C(=O)O,-1332.511937,0.9959693,264.83066,-9.1962,-1.0329,0.42807838,0.00094421,0.34796642,0.08105617,8.824199935,-1332.163971,-1332.082915,8.1633
*Nc1cc(NC(=O)c2oc(C(*)=O)c(Cl)c(=O)c2Cl)c(C(=O)O)cc1Cl,-2479.271985,0.99719363,259.53152,-8.7015,-1.2025,0.22283891,0.00094421,0.14932219,0.07446093,3.971938563,-2479.122663,-2479.048202,7.499
*Nc1cc(C(=O)O)cc(NC(=O)CC(Cc2ccccc2)C(*)=O)n1,-1123.306604,0.99923575,226.86683,-8.3672,0.1113,0.34415838,0.00094421,0.27373525,0.07136735,3.165489617,-1123.032869,-1122.961502,8.4785
*Nc1ccc(Oc2cc(Oc3ccc(NC(=O)C(CCCc4ccccc4)(CCCc4ccccc4)C(*)=O)cc3)cc(C(=O)O)c2)cc1,-2108.075438,0.8593026,507.03714,-7.9866,0.1337,0.74188709,0.00094421,0.62715604,0.11567527,4.874866852,-2107.448282,-2107.332606,8.1203
*Nc1cc(Cl)c(S(=O)(=O)NC(=O)CN(CC(*)=O)C(=O)c2ccc(C)cc2)cc1C(=O)O,-2284.222423,0.9902822,293.88538,-8.7015,0.0178,0.39099099,0.00094421,0.30435713,0.08757807,10.01841919,-2283.918065,-2283.830487,8.7193
*Nc1nc(NC(=O)C(C)(C)SC(=S)SC(C)(C)C(*)=O)c(C(=O)O)cc1Br,-4816.256167,0.9280998,320.16504,-8.6941,-0.3816,0.35235399,0.00094421,0.26615391,0.0871443,6.0595185,-4815.990013,-4815.902869,8.3125
*Nc1ccc(OC)c(C(=O)O)c1NC(=O)c1ncccc1-c1cccnc1C(*)=O,-1367.004518,0.9981067,290.25368,-7.7287,-0.1491,0.36343982,0.00094421,0.2863416,0.07804244,4.824086695,-1366.718176,-1366.640134,7.5796
*Nc1ccc2c(S(=O)(=O)O)cccc2c1NC(=O)c1ccnc(C(*)=O)c1N,-1649.669513,0.9463493,284.24645,-8.4123,-0.7056,0.32461153,0.00094421,0.25113498,0.07442077,2.411655688,-1649.418378,-1649.343958,7.7067
*Nc1ccc(C(=O)O)cc1S(=O)(=O)NC(=O)CN(CC(*)=O)C(=O)c1ccc(C)cc1,-1824.623914,0.99941504,283.65308,-9.0004,0.0257,0.39926587,0.00094421,0.31480869,0.0854014,6.85045809,-1824.309106,-1824.223704,9.0261
*Nc1cc(CCC(=O)O)cc(NC(=O)C2OCCOC2C(*)=O)c1,-1143.365817,0.99776566,215.94995,-8.126,0.1717,0.34873596,0.00094421,0.27759003,0.07209015,3.243425736,-1143.088227,-1143.016137,8.2977
*Nc1ccc(OC)c(C(=O)O)c1NC(=O)c1oc(C(*)=O)c(Cl)c(=O)c1Cl,-2134.185738,0.9914308,259.59764,-8.0741,-1.1957,0.26612787,0.00094421,0.19099367,0.07607841,5.643714779,-2133.994744,-2133.918666,6.8784
*Nc1ccc(C(=O)O)c(Br)c1NC(=O)C1CCCC(C(*)=O)C1,-3566.341601,0.998319,230.77488,-8.5925,0.2002,0.32976928,0.00094421,0.26065856,0.07005493,2.132748271,-3566.080942,-3566.010887,8.7927
*Nc1ccc(-c2ccc(NC(=O)C(C(*)=O)C3C4CC5CC(C4)CC3C5)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,,0.61022115,,,,0.54901853,0.00094421,0.45640063,0.09356211,8.165736982,0.45640063,0.54996274,
*Nc1nccc(C(=O)O)c1NC(=O)c1c(F)cccc1SSc1cccc(F)c1C(*)=O,-2231.347993,0.9969957,303.72859,-8.5014,-0.6035,0.33201861,0.00094421,0.25115129,0.08181154,1.973281642,-2231.096842,-2231.01503,7.8979
*Nc1c(F)ccc(C(=O)O)c1NC(=O)CN(CC(*)=O)C(=O)CC(C)C,-1262.102429,0.99908364,229.52343,-8.4266,0.1684,0.38253642,0.00094421,0.3057902,0.07769042,3.247754721,-1261.796639,-1261.718948,8.595
*Nc1cc(C#N)c(NC(=O)CN(CC(*)=O)C(=O)CBr)cc1C(=O)O,-3710.593596,0.9972045,232.14445,-9.1332,-0.9106,0.29228146,0.00094421,0.21743867,0.075787,9.468027511,-3710.376157,-3710.30037,8.2226
*Nc1cc(C)cc(C(=O)O)c1NC(=O)CCCCOC(=O)c1ccccc1C(*)=O,-1374.465456,0.9973425,286.70236,-7.9511,-0.1145,0.4337649,0.00094421,0.35105649,0.08365261,3.658685399,-1374.114399,-1374.030747,7.8366
*Nc1nc(NC(=O)C(CCCCCCCCCC)C(*)=O)c(C(=O)O)nc1Cl,-1682.334242,0.876337,284.6785,-8.7571,0.0667,0.47636566,0.00094421,0.38800178,0.08930808,4.153478421,-1681.94624,-1681.856932,8.8238
*Nc1cc(C)cc(NC(=O)C(Cc2cc(OC)ccc2F)C(*)=O)c1C(=O)O,-1321.062053,0.9996587,253.05048,-8.3511,0.1267,1.15114017,0.00094421,0.30764947,0.076371,7.626017863,-1320.754404,-1319.909969,8.4778
*Nc1ccc(CC(NC(=O)c2nonc2C(*)=O)C(=O)O)cc1,-1097.784567,0.9984022,190.8421,-8.3079,-0.6103,0.27125652,0.00094421,0.20574419,0.06645654,2.403145921,-1097.578822,-1097.512366,7.6976
*Nc1cc(C)cc(C(=O)O)c1NC(=O)c1ccc(Nc2ccc(C(*)=O)cc2)cc1,-1315.053348,0.99923277,333.38508,-8.0716,-0.1696,0.40023098,0.00094421,0.3204531,0.08072208,4.573522102,-1314.732895,-1314.652173,7.902
*Nc1cc(NC(=O)CNCc2ccc(C(*)=O)cc2)c(C(=O)O)cc1Cl,-1582.906039,0.9995939,265.63479,-8.5557,0.1363,0.33686905,0.00094421,0.26266858,0.07514469,5.370481079,-1582.64337,-1582.568226,8.692
*Nc1ccc(C(F)(F)F)c(NC(=O)c2ccc3cc(C(*)=O)ccc3c2)c1C(=O)O,-1480.113657,0.9941744,287.85582,-8.6488,-0.7435,0.32455074,0.00094421,0.24925857,0.07623638,3.63515148,-1479.864398,-1479.788162,7.9053
*Nc1ccc(NC(=O)c2ccc(CSCc3ccc(C(*)=O)cc3)cc2)c(C(=O)O)c1C,-1736.482841,0.99818975,363.96322,-7.853,-0.0799,0.44439441,0.00094421,0.35817632,0.08716231,7.86588737,-1736.124665,-1736.037503,7.7731
*Nc1nc(NC(=O)c2c(C)oc(C)c2C(*)=O)c(C(=O)O)nc1Br,-3671.287384,0.99248135,237.05322,-8.8696,-0.0793,0.26173748,0.00094421,0.18880533,0.07387636,3.643747447,-3671.098579,-3671.024702,8.7903
*Nc1nc(CC(=O)O)nc(NC(=O)CCOc2ccc(OCCC(*)=O)cc2)n1,-1384.516954,0.9993869,256.24468,-8.2727,0.3205,0.39118755,0.00094421,0.31234353,0.07978823,3.416403506,-1384.20461,-1384.124822,8.5932
*Nc1cc(C)cc(C(=O)O)c1NC(=O)CSc1nc2ccccc2nc1SCC(*)=O,-2089.378964,0.99723166,324.9624,-8.1585,-0.5041,0.77101526,0.00094421,0.30484202,0.08113759,2.817477239,-2089.074122,-2088.607005,7.6544
*Nc1nc(NC(=O)c2ccc(NC(=O)OC(C)(C)C)cc2C(*)=O)c(C(=O)O)nc1Cl,-1882.250132,0.98507166,312.86714,-8.8075,-0.2338,0.38793698,0.00094421,0.30193426,0.08694693,4.924275746,-1881.948197,-1881.86125,8.5737
*NNC(=N)N(CC(=O)O)NC(=O)C(Cc1ccc(C(C)(C)C)cc1)(Cc1ccc(C(C)(C)C)cc1)C(*)=O,-1665.100306,0.7240418,379.38278,-8.9467,0.1792,0.68182494,0.00094421,0.57816195,0.1046072,2.813681555,-1664.522144,-1664.417537,9.1259
*Nc1cc(C)c(C(=O)O)c(NC(=O)CN(CC(*)=O)C(=O)C2CCCCC2)c1,-1279.552324,0.99888617,269.095,-8.4018,0.0526,0.45697771,0.00094421,0.37726845,0.08065347,4.540531204,-1279.175055,-1279.094402,8.4544
*Nc1cc(C(=O)O)cc(NC(=O)COc2ccc(F)c(C(*)=O)c2)n1,-1219.177794,0.9996929,227.82218,-8.6546,-0.1072,0.28227748,0.00094421,0.21096298,0.07225872,6.691578756,-1218.966831,-1218.894572,8.5474
*Nc1cc(Cl)cc(NC(=O)c2ccc(OC)cc2CC(*)=O)c1CC(=O)O,-1642.078053,0.99966395,269.80383,-8.5203,0.0544,0.3537603499999999,0.00094421,0.27709271,0.07761186,6.781651714,-1641.80096,-1641.723348,8.5747
*NCCCCC(NC(=O)C(Cc1ccc(Br)c(F)c1)C(*)=O)C(=O)O,-3706.085046,0.99596137,241.88345,-9.3599,0.1641,0.37444566,0.00094421,0.29400438,0.0813855,2.175588374,-3705.791042,-3705.709656,9.524
*Nc1cc(C(=O)O)cc(NC(=O)CC(CC(*)=O)c2ncccc2C)c1Br,-3736.029205,0.99861693,272.44516,-8.3576,0.1618,0.36504734,0.00094421,0.2859954,0.07999615,5.632144257,-3735.74321,-3735.663214,8.5194
*Nc1ccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3C(*)=O)c(S(=O)(=O)O)c2)cc1S(=O)(=O)O,-2794.551004,0.9637459,365.92414,-8.6337,-0.3393,0.38404577,0.00094421,0.29435134,0.09063865,9.478486278,-2794.256653,-2794.166014,8.2944
*Nc1cc(F)c(NC(=O)c2ccc(OC)cc2NC(=O)c2ccccc2C(*)=O)c(C(=O)O)c1,-1602.915519,0.9923934,337.60419,-8.3037,-0.1365,0.41086964,0.00094421,0.32549568,0.08631817,9.522138926,-1602.590024,-1602.503706,8.1672
*Nc1cc(C)cc(C(=O)O)c1NC(=O)C1CCC(C(=O)NC(CC)C(*)=O)CC1,-1318.886016,0.9920002,281.06678,-8.002,0.2651,0.48709337,0.00094421,0.40325118,0.0847864,2.129074017,-1318.482765,-1318.397978,8.2671
*Nc1cc(NC(=O)CC(C(=O)OC)C(CC(*)=O)C(=O)OC)c(CC(=O)O)cc1Br,,0.9142046,,,,,,,,,,,
*Nc1cc(NC(=O)CC(CCSC)CC(*)=O)c(C)cc1C(=O)O,-1431.605787,0.99779594,251.79256,-8.0231,0.1999,0.39206595,0.00094421,0.3133911,0.07961906,3.808773968,-1431.292396,-1431.212777,8.223
*Nc1ccc(C#N)c(C(=O)O)c1NC(=O)c1cc(OC)cc(C(*)=O)c1C,-1235.432591,0.99494946,263.68954,-8.7164,-0.3274,0.33234583,0.00094421,0.2579418,0.07534824,2.245216811,-1235.17465,-1235.099301,8.389
*Nc1ccc(NC(=O)c2cc(NS(=O)(=O)c3ccc(C)cc3)cc(C(*)=O)c2)c(C(=O)O)c1F,-1962.975402,0.9774355,334.68892,-8.2315,-0.4602,0.40682526,0.00094421,0.31797686,0.08979262,9.459553426,-1962.657425,-1962.567633,7.7713
*Nc1ccc(S(=O)(=O)O)c(NC(=O)CCCCSc2ccccc2C(*)=O)c1,-1980.038819,0.9975751,285.73387,-8.6533,-0.3474,0.39121026,0.00094421,0.31253972,0.07961476,4.3281125,-1979.726279,-1979.646664,8.3059
*Nc1c(C(=O)O)ccc(C#N)c1NC(=O)c1ccccc1C(=O)NC(C(*)=O)c1ccccc1,-1520.682513,0.9939672,327.531,-8.4804,-0.3765,0.41262083,0.00094421,0.32720539,0.08635964,2.286998,-1520.355307,-1520.268948,8.1039
*Nc1cc(NC(=O)CC(NC(=O)c2ccc(Br)cc2)C(*)=O)c(CC(=O)O)cc1Br,-6422.819757,0.99867237,313.72088,-8.3891,0.0489,0.36953436,0.00094421,0.28334423,0.08713434,5.575041744,-6422.536412,-6422.449278,8.438
*Nc1cc(C(=O)O)cc(Br)c1NC(=O)CNc1ccccc1C(*)=O,-3657.414165,0.99954,250.24339,-8.6361,-0.4147,0.30650406,0.00094421,0.2345755,0.07287278,3.589645626,-3657.179589,-3657.106716,8.2214
*Nc1cc(NC(=O)CC(C(*)=O)c2ccccc2SC)c(C(=O)O)nc1Cl,-1981.09287,0.9989454,277.8151,-8.6816,0.0509,1.01275519,0.00094421,0.25982747,0.07802086,3.983204207,-1980.833043,-1980.079171,8.7325
*NC(=Nc1ccc(C(=O)O)cc1)NC(=O)CS(=O)(=O)CC(NC(=O)OCc1ccccc1)C(*)=O,-2032.63393,0.7918613,319.10033,-9.1279,-0.3732,0.45977209,0.00094421,0.36692426,0.09379205,7.718099489,-2032.267006,-2032.173214,8.7547
*Nc1cc(C(=O)O)cc(Br)c1NC(=O)C1CCC(C(*)=O)N1C(=O)OCc1ccccc1,-4002.060335,0.98331094,310.28316,-8.7205,0.0338,0.4208663,0.00094421,0.33538291,0.0864276,4.913497879,-4001.724952,-4001.638525,8.7543
*Nc1ccc(C(=O)O)cc1NC(=O)c1cc(C#N)cc(C(*)=O)c1,-1081.597796,0.99837387,221.34255,-8.9089,-0.6565,0.26738963,0.00094421,0.20020537,0.06812848,5.080446574,-1081.39759,-1081.329462,8.2524
*Nc1ccc(NC(=O)CN(CC(*)=O)N=Cc2ccc(C(C)(C)C)cc2)c(C(=O)O)c1C,-1413.222194,0.9955662,336.68137,-7.9671,0.2115,2.05634618,0.00094421,0.42603612,0.08851187,3.342653785,-1412.796157,-1411.164903,8.1786
*Nc1ccc(C(=O)O)c(C)c1NC(=O)CC(CC(*)=O)c1c(F)cccc1F,-1345.09472,0.9990872,249.5513,-8.412,0.2687,0.37174458,0.00094421,0.29462777,0.07806101,2.397685524,-1344.800092,-1344.722031,8.6807
*Nc1c(C(=O)O)cc(Cl)c(F)c1NC(=O)C(C)NC(C)C(*)=O,-1529.724287,0.9974837,210.6157,-8.4863,0.1275,0.30242595,0.00094421,0.22999663,0.07337353,5.230809163,-1529.49429,-1529.420916,8.6138
*Nc1cc(NC(=O)CN(CC(*)=O)C(=O)CCCC(=O)OCC)c(C(=O)O)c(OC)c1,-1505.286424,0.99694854,283.97369,-8.3552,0.1545,0.47254512,0.00094421,0.3844473,0.08904203,7.317204485,-1504.901977,-1504.812935,8.5097
*Nc1cc(OC)c(NC(=O)C(CCCc2ccccc2)C(*)=O)cc1C(=O)O,-1261.09038,0.9994937,277.99796,-7.7165,0.1942,1.26324691,0.00094421,0.34259114,0.07876525,4.153757816,-1260.747789,-1259.826189,7.9107
*Nc1c(Br)ccc(C(=O)O)c1NC(=O)CCC(C(*)=O)N(Cc1ccccc1)Cc1ccccc1,,0.9955576,,,,0.51099521,0.00094421,0.42116111,0.09077831,6.102148411,0.42116111,0.51193942,
*Nc1cc(C)cc(NC(=O)CN(CC(*)=O)C(=O)CC#N)c1C(=O)O,-1176.486436,0.998662,223.04616,-8.2682,0.2678,0.33031068,0.00094421,0.25667072,0.07458417,2.063491527,-1176.229766,-1176.155181,8.536
*Nc1ccnc(NC(=O)c2ccccc2Nc2ccccc2C(*)=O)c1C(=O)O,-1291.803312,0.99896777,303.9782,-7.8004,-0.0386,0.35888142,0.00094421,0.28423013,0.07559551,9.069921052,-1291.519082,-1291.443486,7.7618
*Nc1c(C)c(NC(=O)CSCc2ccc(CC(*)=O)cc2)c(C)c(S(=O)(=O)O)c1C,,0.99415165,,,,0.44884674,0.00094421,0.36363896,0.08615199,4.60600275,0.36363896,0.44979095,
*Nc1cc(Br)c(C(=O)O)cc1NC(=O)CN(CC(*)=O)C(=O)C1CCCC1,-3774.355483,0.9991491,265.90071,-8.3217,0.124,0.38968973,0.00094421,0.30920568,0.08142825,7.003340124,-3774.046277,-3773.964849,8.4457
*Nc1cnc(C(=O)O)cc1NC(=O)CSCc1c(Cl)cccc1C(*)=O,,0.99911004,,,,,,,,,,,
*Nc1cc(C)c(NC(=O)CN(C)c2ccccc2C(*)=O)c(C(=O)O)c1,-1162.591939,0.9995159,251.64949,-8.1973,0.0737,0.37412832,0.00094421,0.30195178,0.07312075,3.713189311,-1162.289987,-1162.216867,8.271
*Nc1nc(NC(=O)CN(CC(*)=O)NC(=O)c2ccc(OC)cc2)c(C(=O)O)nc1Br,-4012.044788,0.9971551,305.79164,-8.7395,-0.135,0.37573235,0.00094421,0.28913022,0.08754634,6.014745455,-4011.755658,-4011.668112,8.6045
*Nc1cccc(CC(=O)O)c1NC(=O)CC(C)(CC(*)=O)c1cccc(OC)c1,-1300.38476,0.9994407,282.44068,-8.226,0.2317,0.45085885,0.00094421,0.37035908,0.08144398,3.652359615,-1300.014401,-1299.932957,8.4577
*Nc1cc(C(=O)O)cnc1NC(=O)CSC(SCC(*)=O)c1cc(OC)c(OC)c(OC)c1,-2263.264256,0.9925249,333.19423,-8.3422,0.0765,0.45495328,0.00094421,0.36102786,0.09486964,3.964193231,-2262.903229,-2262.808359,8.4187
*Nc1ccc(C)c(NC(=O)C(CCc2ccccc2Br)C(*)=O)c1C(=O)O,-3719.974864,0.9993487,276.69593,-8.0799,0.2642,0.37691629,0.00094421,0.29909095,0.07876955,2.861237143,-3719.675773,-3719.597003,8.3441
*Nc1cc(NC(=O)C2CC(C(*)=O)CN(C(=O)OCc3ccccc3)C2)c(C#N)cc1C(=O)O,-1560.218148,0.81857365,319.37545,-8.5644,0.084,0.46039272,0.00094421,0.3733969,0.08794004,5.302415228,-1559.844752,-1559.756812,8.6484
*Nc1cc(F)c(S(=O)(=O)NC(=O)CN(C)c2ccccc2C(*)=O)cc1C(=O)O,-1771.205237,0.9992834,263.709,-8.9275,-0.02,0.35067052,0.00094421,0.27108675,0.08052798,5.558853994,-1770.93415,-1770.853622,8.9075
*Nc1ccc2c(S(=O)(=O)O)cccc2c1NC(=O)CC(*)=O,-1386.513027,0.98888505,212.33134,-8.4129,-0.4238,0.52358752,0.00094421,0.19778361,0.06447312,3.315620239,-1386.315243,-1385.988495,7.9891
*Nc1cc(S(=O)(=O)O)c(NC(=O)CSCC(NC(=O)OC(C)(C)C)C(*)=O)c(S(=O)(=O)O)c1,-2734.779956,0.8225101,303.24087,-9.1467,-0.0174,0.44693132,0.00094421,0.35300859,0.09486695,2.070983625,-2734.426947,-2734.33208,9.1293
*Nc1cc(C(=O)O)cnc1NC(=O)CN(CC(*)=O)C(=O)C(C)C,-1139.568677,0.9977393,218.14079,-8.8789,-0.057,0.34727083,0.00094421,0.27261161,0.07560342,6.617390589,-1139.296065,-1139.220462,8.8219
*Nc1nc(NC(=O)c2ccccc2C(=O)OCCOCCOC(=O)c2ccccc2C(*)=O)c(C(=O)O)nc1Cl,-2321.752243,0.88533133,362.20827,-8.8335,-0.1264,0.48061752,0.00094421,0.38356587,0.09799586,5.518338405,-2321.368678,-2321.270682,8.7071
*Nc1c(F)ccc(C(=O)O)c1NC(=O)CSC1(SCC(*)=O)CCCCC1,-1967.173465,0.9894907,272.6657,-8.093,0.1647,0.39513208,0.00094421,0.31639547,0.07968083,8.746007187,-1966.857069,-1966.777388,8.2577
*Nc1cc(C(=O)O)c(NC(=O)CN(CC(*)=O)Cc2ccc(Cl)cc2)c(C(F)(F)F)c1,-1959.314766,0.9976859,274.28821,-8.7112,0.1213,0.3735306,0.00094421,0.29163731,0.0828375,2.260387796,-1959.023128,-1958.940291,8.8325
*Nc1c(F)ccc(C(=O)O)c1NC(=O)c1cc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)cc(C(*)=O)c1,-2131.719126,0.9447403,342.91236,-8.7709,-0.4847,0.43677932,0.00094421,0.34600252,0.09172102,6.57022,-2131.373123,-2131.281402,8.2862
*Nc1cc(C(=O)O)cc(NC(=O)C2(C(*)=O)CCC(=O)CC2)c1CC,-1145.581554,0.99415743,232.87166,-8.3922,0.138,0.37899236,0.00094421,0.30591249,0.07402408,6.210787373,-1145.275641,-1145.201617,8.5302
*Nc1cc(Br)c(CC(=O)O)cc1NC(=O)c1cccc2c1oc1c(C(*)=O)cccc12,-3907.15556,0.9955662,328.72972,-8.2974,-0.3207,0.35624919,0.00094421,0.27678672,0.08040668,9.32771459,-3906.878773,-3906.798366,7.9767
*Nc1ccc(C(=O)O)c(NC(=O)CC(S)(S)C(*)=O)c1C,-1672.578397,0.7403152,218.78198,-8.5029,0.2129,0.27210082,0.00094421,0.20462183,0.0684232,4.833353458,-1672.373775,-1672.305352,8.7158
*Nc1cccc2c(S(=O)(=O)O)ccc(NC(=O)C(F)(F)C(F)(F)C(*)=O)c12,-1822.881119,0.99595356,226.34619,-8.5222,-0.4561,0.26307409,0.00094421,0.18953888,0.07447942,3.789546095,-1822.69158,-1822.617101,8.0661
*Nc1cc(Br)c(CC(=O)O)cc1NC(=O)c1ccc(NC(=O)c2ccccc2C(*)=O)cc1Cl,-4461.425178,0.99839276,366.03712,-8.4214,-0.4096,0.39575565,0.00094421,0.30580094,0.09089892,5.418645088,-4461.119377,-4461.028478,8.0118
*Nc1cc(C(=O)O)cnc1NC(=O)CSc1cccc(SCC(*)=O)c1,-1880.352311,0.99939287,284.03312,-8.7039,0.1057,0.31931824,0.00094421,0.24095751,0.07930494,4.784914733,-1880.111353,-1880.032048,8.8096
*Nc1cc(NC(=O)CC(CC(*)=O)C(C)(C)F)c(S(=O)(=O)O)cc1S(=O)(=O)O,-2152.608046,0.9217107,251.76638,-9.233,-0.065,0.37397884,0.00094421,0.29341735,0.08150571,11.21079499,-2152.314628,-2152.233123,9.168
*Nc1cc(NC(=O)CN(CC(*)=O)C(=O)c2ccc(C)cc2)c(C(=O)O)cn1,,0.9995345,,,,,,,,,,,
*Nc1c(Br)ccc(C(=O)O)c1NC(=O)c1ccccc1C(=O)NCCCCCCNC(=O)c1ccccc1C(*)=O,-4367.088611,0.93903875,424.14779,-7.9974,-0.0028,0.58367711,0.00094421,0.47689537,0.10772594,8.207232655,-4366.611716,-4366.50399,7.9946
*Nc1ccc(S(=O)(=O)O)c(NC(=O)Cc2ccc(F)cc2C(*)=O)c1,-1563.204547,0.99966073,227.48785,-8.7821,-0.5881,0.29124228,0.00094421,0.22128183,0.07090466,5.872318366,-1562.983266,-1562.912361,8.194
*Nc1c(C)c(NC(=O)C2CCC(C(*)=O)N2Cc2ccccc2)c(C)c(S(=O)(=O)O)c1C,-1793.203991,0.92879725,316.75608,-8.173,0.0452,0.50098857,0.00094421,0.4136304,0.08830239,5.847111649,-1792.79036,-1792.702058,8.2182
*Nc1c(C(=O)O)cc(Cl)c(F)c1NC(=O)CCSC(C)C(*)=O,-1872.549677,0.99630713,228.38575,-8.5954,0.0902,0.28804778,0.00094421,0.21460787,0.07438412,2.024781285,-1872.335069,-1872.260685,8.6856
*Nc1ccc(NC(=O)CN(CC(*)=O)N=Cc2ccccc2Cl)c(S(=O)(=O)O)c1,-2111.606161,0.9978677,283.72594,-8.244,0.1319,0.36120368,0.00094421,0.2828912,0.07925669,4.724154956,-2111.32327,-2111.244013,8.3759
*NC(=Nc1ccc(C(=O)O)cc1)NC(=O)CC(CC(*)=O)c1cccc(Br)n1,-3790.182168,0.97850823,280.89039,-8.9997,-0.1269,0.71782064,0.00094421,0.28015501,0.07922645,5.2466717,-3789.902013,-3789.463403,8.8728
*Nc1ccc2c(S(=O)(=O)O)cccc2c1NC(=O)C(C)CSCC(C)C(*)=O,-1981.226306,0.98782945,292.76282,-7.8238,0.0188,0.41320803,0.00094421,0.33121372,0.08293853,10.09494919,-1980.895092,-1980.812154,7.8426
*Nc1nc(NC(=O)CN(CC(*)=O)C(=O)c2cc(OC)cc(OC)c2)c(C(=O)O)cc1Br,-4055.207493,0.99800056,315.27125,-8.5143,0.1782,0.40576596,0.00094421,0.31547274,0.09123744,2.002469124,-4054.89202,-4054.800782,8.6925
*Nc1ccc(C(=O)O)c(C)c1NC(=O)CC(CC)C(*)=O,-954.8114005,0.9988373,199.18025,-8.2617,0.165,0.32985957,0.00094421,0.26267598,0.0681278,6.24906979,-954.5487246,-954.4805968,8.4267
*Nc1ccc(C#N)c(C(=O)O)c1NC(=O)c1cnncc1C(*)=O,-1113.651075,0.98065484,220.36934,-9.0374,-1.1764,0.2432701,0.00094421,0.17762292,0.06659139,3.966041357,-1113.473452,-1113.406861,7.861
*Nc1ccc(C(=O)O)c(S(=O)(=O)NC(=O)c2cc(C(*)=O)cc(C(=O)C(C)Br)c2)c1,-4303.34755,0.9959299,297.6698,-8.9826,-0.946,0.34266707,0.00094421,0.25783677,0.0857745,5.123937254,-4303.089714,-4303.003939,8.0366
*Nc1cc(Br)cc(C(=O)O)c1NC(=O)CC(NC(=O)CC#N)C(*)=O,-3710.615437,0.9951609,229.32399,-8.6484,0.0514,0.29293729,0.00094421,0.21979969,0.07408182,5.849988094,-3710.395638,-3710.321556,8.6998
*Nc1nc(NC(=O)c2cccc(C(*)=O)c2Br)c(C(=O)O)nc1Br,-6168.278769,0.9980994,253.57672,-8.8701,-0.3793,0.22535017,0.00094421,0.15441093,0.07188345,3.352135446,-6168.124358,-6168.052475,8.4908
*Nc1cc(C(=O)O)cc(NC(=O)c2sc(C(*)=O)c(OC)c2OC)c1C,-1578.455219,0.9972904,263.59114,-8.3072,-0.4755,0.33334509,0.00094421,0.25553255,0.07875675,4.540864226,-1578.199687,-1578.12093,7.8317
*Nc1cc(S(=O)(=O)O)c(NC(=O)c2cc(F)c(Br)cc2C(*)=O)cc1S(=O)(=O)O,-4721.210952,0.9753314,275.33815,-9.1631,-0.4564,0.27233923,0.00094421,0.19189448,0.08138896,6.045270288,-4721.019057,-4720.937668,8.7067
*Nc1cc(OC)c(NC(=O)C(Cc2ccsc2)C(*)=O)cc1C(=O)O,-1503.240364,0.99930406,241.05242,-7.9086,-0.0028,0.32788833,0.00094421,0.25480385,0.0740287,9.118772944,-1502.98556,-1502.911532,7.9058
*Nc1cc(F)cc(NC(=O)CSCC(NS(=O)(=O)c2ccc(C)cc2)C(*)=O)c1C(=O)O,-2248.046784,0.96497095,311.57132,-8.5579,0.1395,0.41286984,0.00094421,0.3260092,0.08780485,4.912277291,-2247.720775,-2247.63297,8.6974
*Nc1ccc(C(=O)O)c(S(=O)(=O)NC(=O)CS(=O)(=O)CC(NC(=O)OCc2ccccc2)C(*)=O)c1,-2487.830069,0.9054478,319.904,-8.7274,0.1291,0.44906973,0.00094421,0.35566484,0.0943491,5.553479098,-2487.474404,-2487.380055,8.8565
*NN=C(C(=O)O)c1ccccc1NC(=O)C12CC3(C)CC(C)(CC(C(*)=O)(C3)C1)C2,-1319.824034,0.617282,284.2048,-8.7053,0.1822,0.49402557,0.00094421,0.416581,0.07838879,2.654096663,-1319.407453,-1319.329064,8.8875
*Nc1cc(NC(=O)c2ccc(C=Nc3ccc(C(*)=O)cc3)cc2)c(C)cc1CC(=O)O,-1392.454079,0.9888958,366.01666,-7.9186,-0.784,0.4357398,0.00094421,0.35279364,0.08389037,3.136379554,-1392.101286,-1392.017395,7.1346
*Nc1c(F)ccc(C(=O)O)c1NC(=O)C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C(*)=O,,0.7783125,,,,,,,,,,,
