smiles_list,density,Rg,Scaled Rg,Cp,Cv,bulk_modulus,isentropic_bulk_modulus,r2,static_dielectric_const,dielectric_const_dc,nematic_order_parameter,refractive_index
*CC(CC=C)C1CC=C(*)CC1,0.93250714,23.06798325,0.131240823,3855.344911,3707.518306,3103934237,3227687961,33.19239614,1.041339552,2.325803667,0.05732256,1.51144438
*CC/C(C)=C(/*)CCCCCCC,0.840325308,17.2133957,0.105745104,4250.566779,4098.457769,2318689901,2405748816,19.33200183,1.023905908,2.176118181,0.054120861,1.467042015
*C1C=CC(C(*)(C)C=C)=C1,0.979603186,17.60389296,0.093585937,3512.42672,3384.69376,2174565009,2256335608,16.55397703,1.048544039,2.46908143,0.029762948,1.555807633
*/C(C)=C(/*)CCCCCCCC=C,0.859212948,20.28498572,0.1206296,4542.782028,4236.742514,1894552533,2031230508,42.28912495,1.134925195,2.368325398,0.050079173,1.494456491
*CC/C=C(/CC*)C(C)(C)CC,0.864950502,17.20097114,0.105020126,4289.409196,4119.293464,3146321910,3276258798,18.14722412,1.031031962,2.208762616,0.031443734,1.475713608
*CC(*)C(=C)CCCCCCCCC#C,0.887808369,15.11532469,0.087488738,4129.50154,3771.380031,2264895695,2479883187,12.93694672,1.064918417,2.292670652,0.065529314,1.492565655
*/C(C)=C(/*)CCCCCCCC#C,0.890288031,21.31979737,0.123044735,4005.641404,3900.536867,3658739133,3757363072,50.31300204,1.082460271,2.401161998,0.055153112,1.522728383
*C#C/C(C)=C(/*)CCCCC=C,0.892448139,41.97903002,0.229843929,3848.612674,3653.13214,2817653805,2968351639,161.936012,1.031823121,2.331943446,0.043211807,1.516614758
*C(=CCCCCCCC)C(*)=C(C)C,0.873811169,13.94596653,0.083920992,4220.616273,4006.113403,2194950115,2312354551,12.2794822,1.022427476,2.41997331,0.059182995,1.548401057
*C#C/C(C)=C(/*)CCCCCC=C,0.885624485,38.18143514,0.214349826,3976.376613,3752.72158,2415310460,2557815668,136.7447394,1.089126096,2.404213087,0.096814613,1.521540992
*CC/C=C/C1CC(*)C2CCCC12,0.953288465,18.95825045,0.109415341,4023.566728,3757.656886,2805659768,3004147679,19.38531696,1.020096583,2.344265062,0.03931234,1.524522378
*/C(CCCCC)=C(/*)CCCCCCC,0.848177177,13.13331816,0.080322284,4517.371316,4322.981667,2147126381,2243670038,10.60528357,1.009684236,2.170228696,0.125339034,1.469879063
*C(C)C1=CC(*)C2CC=CCC12,0.973979101,18.09703579,0.099085039,3708.645126,3594.951523,2363057974,2437664981,19.46814562,1.028218306,2.330052903,0.043521842,1.517179817
*/C(C)=C(/*)CCCCCCCCC#C,0.875770735,19.5219949,0.113505881,4005.998546,3893.481191,2422865423,2492757945,40.06998783,1.113706802,2.379105579,0.061659065,1.505124174
*CC(C)(C=C)C1CC=C(*)CC1,0.924098627,24.47263285,0.139232305,3813.986945,3747.493368,3085851717,3140608260,51.30638518,1.027931805,2.297164264,0.050551081,1.506397178
*/C(CCCCCCC)=C(/*)C(C)C,0.844684779,15.17167552,0.093202436,4241.870404,4174.317923,2269515968,2306242894,16.85219792,1.016127412,2.164599668,0.042830256,1.465766781
*C#C/C(CCCCCCC)=C(/*)CC,0.85353636,34.57063532,0.201002532,4226.095394,4056.151037,2621582099,2731407417,120.0776833,1.011532168,2.228880348,0.10380947,1.489076284
*CC(*)(C)C(=C)CCC=C(C)C,0.878689395,15.04962406,0.089329401,4068.55664,3980.217607,2430593743,2484563312,12.30584881,1.060959182,2.320764965,0.083724425,1.503265041
*C#C/C=C/C(C)CCCCCCCCC*,0.872598525,21.74191602,0.12905383,4182.216177,3993.589187,3126734469,3274247065,27.26700262,1.055672454,2.355151578,0.052893749,1.516403351
*CC(*)CCC(C)C=C(C)CCC#C,0.888089623,13.63441242,0.079273967,3887.564078,3709.437557,3278154113,3435562752,9.795195525,1.053608489,2.275050725,0.03204052,1.490450347
*/C(C)=C(/*)C(C)C=C(C)C,0.814304604,21.01186128,0.122639531,4010.22986,3946.905509,1631204633,1657388216,31.99989359,1.034976999,2.193133604,0.084661592,1.469066576
*/C(CC)=C(/*)CCCCCCCCC#C,0.891281498,18.80653002,0.108853737,4494.475525,4143.853825,2868233323,3110882604,35.4539148,1.068133607,2.37770351,0.127086799,1.519726917
*C#C/C=C/C(C)(C)C(*)(C)C,0.859469131,19.84607998,0.11269126,3778.595835,3653.962049,2573223109,2661003638,24.87294953,1.050605759,2.335558999,0.032144166,1.511606179
*CC/C=C/C1CC(*)C2CC=CC12,0.968804029,19.70406966,0.11061826,3802.211383,3656.588467,3146623187,3271861471,27.2097969,1.025732073,2.366024667,0.041062239,1.529801488
*C#C/C(C)=C(/*)CCC=C(C)C,0.891012548,39.94177787,0.21868955,3693.170148,3589.000553,3444853651,3544824416,118.9215663,1.03233852,2.333527189,0.04819441,1.516966931
*C1C2CC(C(=C)CC)C(C2)C1*,0.922662308,14.72882556,0.083796801,3796.997571,3741.06737,2219709850,2252972791,10.89161932,1.022144015,2.217492621,0.06762912,1.481670883
*CC(*)CCC(C)C=C(C)CCCC=C,0.870522522,13.19322811,0.079314951,4341.436695,4061.324602,2232268129,2386134235,6.984142671,1.121087661,2.348299739,0.056079777,1.492384695
*CC(C)(C)C1CCC(=C)C(*)C1,0.894237662,18.35829675,0.108968547,3944.84499,3878.692692,3642546628,3704681663,16.27307179,1.023745153,2.247464181,0.039503323,1.491213944
*C#C/C(C)=C(/*)CCCCCCC=C,0.88259267,33.86198853,0.190749022,3982.689139,3778.492691,2434222962,2565758465,108.4354806,1.089384239,2.40247515,0.065487055,1.52088491
*C#C/C(CCCCC)=C(/*)CCCCC,0.854175692,30.29924397,0.175374508,4238.358467,4010.030057,2161666733,2284707887,83.05756804,1.019419203,2.248530218,0.112420415,1.493020768
*CC/C=C/C1C/C(=C\C)C(*)C1,0.928932318,21.10925264,0.120097005,3922.798091,3830.353308,2829107221,2897384891,27.43460534,1.027831878,2.346215562,0.030356845,1.522623947
*/C(CCCCCCC)=C(/*)CCCCCCC,0.840389355,15.49230238,0.094355303,4397.164808,4241.177727,2212201561,2293490426,24.94896965,1.01412668,2.208567426,0.199327761,1.481364488
*CC/C(C)=C(/*)CCCCCCCCC#C,0.881896976,18.03170019,0.107031044,4237.41356,4027.672382,3343076577,3517017881,18.63541889,1.05146385,2.300046867,0.063894193,1.499527598
*/C(CCC)=C(/*)CCCCCCCCC#C,0.880497913,17.33699491,0.102907471,4419.49789,4239.153102,3152926387,3286972890,31.99424799,1.080076373,2.313484787,0.105475528,1.494459238
*C#C/C(C)=C(/*)CCCCCCCC=C,0.881087974,32.03510239,0.182737171,4380.750292,4020.787635,2280263341,2484298224,102.4035472,1.045348641,2.290025813,0.044397699,1.498224673
*/C(C)=C(/*)CCC(C)C=C(C)C,0.848646695,20.80752526,0.123506326,4340.617307,4091.413016,1781860134,1890157213,43.30257469,1.053171863,2.243833395,0.043893888,1.480088353
*/C(C)=C/C1CC(*)C2CC=CC12,0.946751025,20.60604482,0.112822386,3621.871962,3573.626289,2749841180,2787043499,26.3844867,1.272446723,,0.042293205,
*C#C/C(C)=C(/*)CCCCCCCCC#C,0.896069538,31.57612384,0.177267739,3816.03202,3688.798095,3863252453,3996520408,96.90162096,1.083861256,2.38678109,0.04909158,1.517537424
*C#C/C(C)=C(/*)CCCCCCCCC=C,0.872893188,32.01320509,0.182570354,4096.225412,3796.196286,2086035748,2250908628,118.0181181,1.058093956,2.35318165,0.071851451,1.514954684
*/C(C)=C/C1C/C(=C\C)C(*)C1,0.897374335,25.41784735,0.14432922,3492.865064,3402.213416,2505560026,2572374412,43.33725214,1.044633877,2.356646023,0.01755558,1.520530219
*C#C/C(CCCCC)=C(/*)CCCCCCC,0.857240027,23.40917847,0.136847297,4370.762102,4044.10528,2025089616,2188498614,43.53729356,1.041406373,,0.054015105,
*C#C/C=C/C1C/C(=C\C)C(*)C1,0.939898641,30.04419844,0.158858041,3588.746835,3485.192294,3264905620,3361895292,53.20053655,1.039170003,2.522022954,0.049846521,1.575707127
*/C(CCCC)=C(/*)CCCCCCCCC#C,0.877093107,15.0684801,0.088088558,4673.344524,4241.063456,1962763838,2161902490,18.27442965,1.061955759,2.305978003,0.129642969,1.498006089
*C#CC(C=C(C)C)C1=CC(*)C=C1,0.958243764,18.74661465,0.097224741,3374.786821,3284.252228,3337386430,3429379194,23.73595948,1.070757886,2.432749465,0.031244132,1.536877216
*/C(CCCCC)=C(/*)CCCCCCCCC#C,0.875567089,15.3481585,0.091058541,4419.582069,4207.331102,2611696123,2742354919,21.99518386,1.06277878,2.322594418,0.102981145,1.503268319
*C#C/C(CCCCC)=C(/*)CCCCCCCC,0.853584138,27.38982271,0.1625001,4172.473283,3955.918439,2488445664,2624666409,75.88924967,1.025026159,2.232196792,0.059806986,1.485654951
*/C(CCCCCCCCC#C)=C(/*)C(C)C,0.893323083,17.76147144,0.105427043,3955.738331,3839.153039,3135089283,3230266519,33.88242356,1.083892251,2.349187881,0.094325304,1.505089907
*C#C/C(CC)=C(/*)CCCCCCCCC#C,0.885844399,29.81653669,0.168032968,3938.477291,3682.655974,2553183639,2730419859,72.6799226,1.069572492,2.358483652,0.050024736,1.512914789
*/C(C)=C(/*)CCCCC(C)C=C(C)C,0.85920387,18.41873547,0.110836244,4093.153632,3937.384502,1943736193,2020517919,34.77517134,1.031671472,2.230945902,0.039628142,1.482995088
*C#CC#CCCCC=C(*)CCCCCCCCC#C,0.918677571,17.71203537,0.097416129,3800.507268,3632.527617,3843298339,4021076789,21.59807244,1.056363193,2.467386547,0.045811029,1.552747035
*C#C/C(CCC)=C(/*)CCCCCCCCC#C,0.884434783,27.81039166,0.158292745,3972.784815,3775.563642,2727375163,2869828076,75.88954432,1.059145361,2.344014484,0.069290682,1.511578355
*C1C=C(C(*)(C)C=C)C2CC=CCC12,0.981875475,16.37120022,0.089563597,3497.475607,3412.709218,2831368355,2901711599,15.26668697,1.055207399,2.422945509,0.046008692,1.538745629
*/C(CCCCCC)=C(/*)CCCCCCCCC#C,0.877163005,13.57691431,0.079971496,4232.008038,4064.685263,2770261222,2884329902,9.335688842,1.0440834,2.259035348,0.092340165,1.488271463
*C#C/C=C/C(=C(C)C)C(*)=C(C)C,0.845974185,16.86675414,0.090837508,3410.500166,3337.938673,2163905123,2210932288,14.74281235,1.047146483,2.449285627,0.033501814,1.549883591
*C#C/C(CCCCC)=C(/*)CCC=C(C)C,0.876295697,31.45379521,0.179380056,3942.196732,3806.780349,3309867973,3427511160,99.04419521,1.032115303,2.283262197,0.068690106,1.500382249
*C(=CCC(C)C=C(C)C)C(*)=C(C)C,0.880274217,15.86511369,0.092243836,3906.155948,3814.396393,2112454975,2163261614,15.98864077,1.044455356,2.4002255,0.04241191,1.534851831
*/C(C)=C(/*)CCCCCC(C)C=C(C)C,0.861542239,14.38464282,0.08647749,4156.413529,3996.310767,2713810518,2822530444,14.31079775,1.035015262,2.240908836,0.039285004,1.485225092
*/C(C)=C/C(CCCCCC#C)C(*)(C)C,0.880158249,17.93543546,0.103811771,4253.343005,4069.826231,2992333242,3127252697,18.48133272,1.07285926,2.264226092,0.050215043,1.480326596
*C(=C(C)C)C(/C=C(/*)CC)=C(C)C,0.843413619,16.24912386,0.093779932,3883.399343,3823.890833,2036763738,2068466850,16.99182126,1.030591078,2.274816479,0.042412195,1.498073897
*/C(CCCCCCC)=C(/*)CCCCCCCCC#C,0.875072071,12.153574,0.073523082,4534.453298,4333.570936,2812395081,2942717261,8.628646811,1.04768244,2.250012077,0.07652174,1.48402481
*C#C/C(C)=C(/*)CCCC(C)C=C(C)C,0.881609837,33.35136905,0.190245524,3982.306415,3632.833662,1850618425,2028610881,111.6849615,1.079459305,2.322774538,0.099780063,1.497770087
*C#C/C(CCCCC)=C(/*)CCCCCCCCC#C,0.879120693,25.58905947,0.147193084,4035.297677,3838.993231,3063323188,3219865548,61.50896359,1.049954224,2.329647969,0.138030241,1.509865473
*C#C/C=C/C1CC(*)C2C3CCC(C3)C12,0.952553021,24.03289175,0.128564963,3376.882463,3292.13971,3157524069,3238730985,31.81874839,1.01914112,2.338610004,0.03901209,1.522980264
*/C(C)=C/C1CC(*)C(C2CC=CCC2)C1,0.929729464,20.83043321,0.118822609,3734.706251,3655.22414,2919078258,2982552866,19.5747807,1.033958666,2.326041224,0.035732823,1.513962535
*/C(CCCCCCCC)=C(/*)CCCCCCCCC#C,0.874249074,13.85117745,0.083873413,4349.624698,4184.352414,3284635498,3414257780,15.37518528,1.087407802,2.276445559,0.139344753,1.479539711
*C#C/C(CCCCCCCCC#C)=C(/*)CCC=C,0.8985896,27.98886099,0.154509091,4012.009577,3647.924556,2278277076,2505459922,73.9267472,1.118644958,2.448058639,0.05670519,1.526241685
*C#C/C=C/C1CC(*)C(C2CC=CCC2)C1,0.958126467,24.69793223,0.133865494,3641.671107,3415.661751,2698444458,2876986410,26.54194884,1.029318005,2.474588878,0.020626816,1.56373619
*CC/C=C(/*)C12CC3CC(CC(C3)C1)C2,0.990524246,14.03699686,0.080070951,3636.405682,3607.512212,4400753272,4436013377,8.564109405,1.047725556,2.355531915,0.039704518,1.519146589
*/C(CCCCCCC=C)=C(/*)CCCCCCCCC#C,0.881670148,14.15157122,0.08333864,4818.29899,4325.760565,2138528981,2381936322,19.00868084,1.09290889,2.367845017,0.085541224,1.508289139
*C#C/C(CCCC=C)=C(/*)CCCCCCCCC#C,0.898546126,26.28425028,0.147746821,3957.623921,3772.673247,2864053359,3004262009,65.62479737,1.09133342,2.421993694,0.074742202,1.526650017
*C1C2CC(C(=C)CCC=C(C)C)C(C2)C1*,0.951546979,11.9108229,0.067927068,3714.874816,3608.774829,3079678573,3170156575,6.256370574,1.029251529,2.289934273,0.064175949,1.503556698
*C#CC#CCCCC(CCCCCC)C1CC=C(*)CC1,0.903751357,18.74444284,0.104916186,3817.542175,3709.323682,3205733903,3299243439,18.51452532,1.047564669,2.34601862,0.05811219,1.516065286
*C#C/C(CCCCCCCCC#C)=C(/*)CCCCCCC,0.87465798,24.69767991,0.141749307,4285.470289,3968.582541,2396325639,2587669323,61.20710165,1.10830596,2.339953033,0.064522097,1.493869831
*C#C/C=C(/*)C12CC3CC(CC(C3)C1)C2,0.969031389,30.57017062,0.16353641,3501.908815,3447.205089,3531408572,3587362016,71.86471093,1.060380102,2.368782036,0.051554115,1.519342599
*C#C/C(CCCCCCCC)=C(/*)CCCCCCCCC#C,0.876360564,23.47162169,0.135190629,4247.520517,3969.262362,2477620621,2650531297,58.59190184,1.041123373,2.322703955,0.068921399,1.510490179
*C#C/C(CCCCCC=C)=C(/*)CCCCCCCCC#C,0.888581024,23.96620212,0.138135992,4107.749107,3714.847602,2201163228,2433801707,56.26101616,1.107928927,2.401704699,0.103019643,1.514521631
*/C(CCCCCCCCC#C)=C(/*)CCCCCCCCC#C,0.890930312,14.0802374,0.081098621,4103.284946,3940.128103,2789206113,2904808402,17.43383831,1.093844983,2.343212491,0.073432341,1.499789155
*C#C/C(CCCCCCCCC#C)=C(/*)CCCCCCCCC,0.87046745,21.1460058,0.122615175,4227.166432,4014.507719,2902698579,3056576540,38.59232697,1.057954091,2.302020526,0.118351366,1.498020839
*C#C/C(CCCCCCC=C)=C(/*)CCCCCCCCC#C,0.887659804,22.73367972,0.131470747,4138.172709,3773.46199,2525475398,2769372447,53.08230503,1.095147189,2.369071638,0.084389968,1.507953729
*C#C/C(CCCCCCCCC=C)=C(/*)CCCCCCCCC#C,0.881224792,22.13312712,0.12548348,4047.856541,3906.265247,2982523215,3090371193,49.58984232,1.1016279,2.374119046,0.081809063,1.507478407
*C(=C(C)C)C(/C=C(/*)CCC=C(C)C)=C(C)C,0.864884018,19.61378885,0.112521918,3828.830083,3770.595724,2047515051,2079124262,23.67253058,1.033729095,2.28102723,0.068105498,1.499099108
*C1C2C=CC(C2)C1*,1.004273847,19.45091961,0.10405351,3307.250794,3277.842318,3676294406,3709334328,26.63234781,1.029257295,2.351524207,0.047271721,1.52389859
*CC=CC(C*)(CC)CC,0.855497177,18.51519001,0.111735319,4356.264382,4118.637453,2211950635,2339325013,21.01803782,1.026333678,2.212326474,0.034778107,1.47851033
*C(C)C=CC(C)CC(*)C,0.844225586,18.64017246,0.112489562,4140.090426,3993.481204,2456914747,2546596026,18.72848349,1.032680682,2.216275022,0.046295881,1.477699002
*C/C=C/CC(C)(C*)CC,0.853900974,21.00936525,0.126787147,4452.365964,4370.988861,2697119010,2747292401,29.27022394,1.026270132,2.221660454,0.036116364,1.48168496
*CC(C=CC(*)C)(CC)CC,0.853896682,15.54918697,0.095333593,4280.329255,4107.969067,2829050001,2947566072,9.009286758,1.02146765,2.189918317,0.064328295,1.472566014
*C/C(C)=C/CC(C)(C)C*,0.864526713,20.38472116,0.12301755,4191.413304,4058.494174,2823001542,2915467370,22.79374658,1.038387405,2.266236844,0.043261237,1.492598217
*CC(C)(CC)C/C=C/C(*)C,0.857598812,18.33403325,0.112407759,4228.879632,4143.988779,3227721019,3293884509,17.53449221,1.024777651,2.211653117,0.034723616,1.4788088
*CC(C)(CC)C/C(C)=C/C(*)C,0.857200423,17.31251728,0.105701169,4189.869199,4095.150895,2938262563,3006223669,16.49846479,1.034658388,2.224301331,0.056850435,1.479744215
*C/C=C(\C)CC(C*)(CC)CCCCC,0.853546061,15.15218175,0.092669486,4386.407265,4226.063103,2850496202,2958426433,10.48824015,1.022827319,2.188499369,0.033425803,1.471622251
*C#CCC(*)(C)C,0.877836973,19.61445449,0.109186893,3705.771627,3535.901212,2878632699,3016142223,20.05845379,1.08671967,2.334684499,0.020077577,1.499321456
*CC1C=CC(*)CC1,0.962291029,29.78304278,0.169890794,3751.605575,3670.515304,4238893604,4332525700,56.34269262,1.033823075,2.393484575,0.048213864,1.536118973
*C(C)C(*)C=CCCCC,0.84178625,18.5400845,0.111885552,4366.013326,4206.573828,2180456105,2263101405,25.63608904,1.039784466,2.23695109,0.05197465,1.482284259
*CC(C)C1C=CC(*)CC1,0.920500667,18.77650734,0.109592483,4068.266885,3996.74863,3445733456,3507029065,10.11771056,1.024060193,2.279854667,0.028369823,1.501930249
*/C(CC)=C(/*)CCCCCC,0.839713033,17.98352978,0.110258788,4314.619978,4233.793621,1944682970,1981798553,28.5978402,1.0179331,2.171870615,0.048554295,1.467629897
*CCC(C)C/C(C)=C(/*)C,0.848960315,21.27002526,0.128360176,4309.693998,4272.529086,2436311235,2457520283,30.43035733,1.026607193,2.211831905,0.040282885,1.478250558
*CC/C=C/C(C)(C)C(*)C,0.857359995,17.80043086,0.107421896,4413.455724,4289.552705,2514582176,2587692666,14.71650305,1.038196353,2.25076074,0.026533631,1.487469121
*CC(*)CCC(C)CCC=C(C)C,0.856401322,13.52901777,0.083111283,4367.212134,4180.479623,2896995007,3026290835,10.09990598,1.033586929,2.225089031,0.061197805,1.480372285
*C#C/C(CCCC)=C(/*)CCC,0.873510893,39.94932803,0.227283965,4047.255857,3736.700572,2663927768,2884895293,158.2498286,1.048452209,2.304770439,0.052255665,1.5021046
*CC(*)C(C)(C)CCC=C(C)C,0.856237513,13.97183762,0.085304727,4230.981658,4147.054484,2657136778,2711376961,10.60776998,1.03314265,2.2296509,0.029788659,1.482062161
*/C(CCCCCC)=C(/*)CCCCCC,0.84030583,15.96797413,0.097658804,4394.234237,4161.649933,1941841901,2050386961,23.89979192,1.0617929,2.193944744,0.087845441,1.460188975
*C#C/C(CCCCCC)=C(/*)CCCCCCCC,0.84933223,25.94435191,0.152818865,4365.392227,4166.642425,2074957730,2173918586,69.03205178,1.018883856,2.216938179,0.094153257,1.482583665
*CC(*)C(C)(CCC=C(C)C)C(C)(C)CC,0.847191689,12.47992944,0.076952167,4078.642546,4040.040956,2444928229,2468296400,8.67278291,1.033332932,2.175517029,0.057766473,1.463620202
*C#C/C(CCCCCCCC)=C(/*)CCCCCCCC,0.846881414,23.30841238,0.141140065,4374.664236,4151.924204,2663835994,2806658203,56.25073896,1.017666553,2.211676725,0.083540817,1.481219151
*C(=O)c1ccc(Sc2cccc(Oc3ccc(-c4csc(-c5cccc(-c6nc(*)cs6)c5)n4)cc3)c2)cc1,1.275007685,21.69459762,0.087045148,2387.423107,2345.185989,4310391000,4387954967,25.87457537,1.22018356,3.170387673,0.043112778,1.717615822
*C(=O)c1cccc(Sc2ccc(Oc3ccc(-c4csc(-c5ccccc5-c5ccccc5*)n4)cc3)c(C)c2)c1,1.185339623,22.73679864,0.097141746,2612.434436,2576.951601,3342416514,3388431077,33.26817961,1.150251769,2.982220234,0.040700349,1.682845348
*C(=O)c1cccc(Sc2ccc(-c3nc4ccc(-c5ccc6nc(*)sc6c5)cc4nc3-c3ccccc3)cc2)c1,1.161125102,25.03336696,0.103596906,2720.201393,2568.873742,1733757108,1835368499,33.06833092,1.096333292,3.110693188,0.093335088,1.736191204
*C(=O)c1ccc(Sc2ccc(-c3nc4ccc(-c5ccc6nc(*)sc6c5)cc4nc3-c3ccccc3)cc2)cc1,1.159556441,27.086807,0.112094765,2743.770646,2742.965386,1489882320,1490316910,44.89151985,1.122486011,3.156158759,0.074172718,1.741744168
*C(=O)c1cccc(Sc2ccc(Oc3ccc(-c4csc(-c5cccc(-c6nc(*)cs6)c5)n4)cc3)c(C)c2)c1,1.226547839,23.80686022,0.097355864,2409.287706,2379.779783,3730048370,3776322244,33.37862714,1.156319368,3.110202225,0.080848997,1.718686376
*C(=O)c1ccc(Sc2ccc(-c3nc4cc(-c5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,1.147430714,22.74319124,0.098294658,2995.267903,2802.74032,2261946765,2416988071,33.62799042,1.839895002,4.055529891,0.051643122,1.793219141
*C(=O)c1cccc(Sc2ccc(-c3nc4ccc(-c5ccc6nc(-c7ccccc7)c(*)nc6c5)cc4nc3-c3ccccc3)cc2)c1,1.137736341,20.85857144,0.090149449,2707.050076,2681.054729,2957863476,2986483742,23.60948041,1.434075553,3.600275086,0.060798981,1.779381784
*C(=O)c1ccc(Sc2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,1.113251329,24.66112055,0.10658383,2585.720146,2566.167849,2340731739,2358558458,32.63547694,1.121222517,3.211142704,0.114002101,1.757816881
*C(=O)c1cccc(Sc2ccc(-c3nc4cc(-c5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)c1,1.13449521,20.70358474,0.089479606,2613.235041,2589.074948,2586536299,2610810292,28.40376844,1.151942888,3.318785991,0.084262,1.779562615
*C(=O)c1cccc(Sc2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)c1,1.147222095,23.23129799,0.100404225,2570.340198,2547.216603,2711488658,2736125421,33.7290609,1.253731884,3.371257275,0.059781699,1.765651549
*C(=O)c1ccc(SCCCCSc2ccc(-c3nc4cc(-c5ccc6nc(-c7ccccc7)c(-c7ccc(Sc8ccc(*)cc8)cc7)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,1.141513512,20.62508999,0.09339325,2783.614573,2734.74297,3137890543,3194005482,21.44969569,9.5555966,,0.081238559,
*CC(C)CC(*)=O,1.02091532,19.96600307,0.10796776,4007.857287,3932.667263,3972639852,4047668168,21.12130959,2.611559201,3.849071941,0.031339396,1.495831789
*CC(CC)CC(*)=O,0.984308505,17.79529511,0.099027228,3952.613133,3768.607539,3647447620,3825529713,19.47579556,2.097915733,3.295954585,0.031496284,1.482578447
*CCCC(C)C(*)=O,0.974334662,18.83223364,0.104797582,3816.75312,3603.460588,3534117030,3743273022,16.88777294,1.654998839,2.833129845,0.046548449,1.475849249
*C(=O)CCC(*)=O,1.247138422,22.26041934,0.098722353,2722.359577,2628.073449,5387521013,5580749392,30.88013342,2.046402205,3.288480028,0.018486604,1.497356946
*CC(CCl)C(*)=O,1.311001916,19.37479338,0.07985471,2407.96991,2352.177816,4801995112,4915919227,17.45743897,1.799892903,3.084864744,0.049006825,1.511612332
*CC(C)CCC(*)=O,0.996189008,19.73413978,0.109816508,3825.542017,3613.294551,4011359580,4243977203,20.99345728,2.234657301,3.43987128,0.017208938,1.484996289
*CC(CCl)CC(*)=O,1.251020717,19.88344129,0.087586643,2678.125347,2546.068739,3925301511,4128862747,20.78798221,1.958379952,3.259405062,0.023689935,1.51691302
*CCC(CC)CC(*)=O,0.970576604,18.78984602,0.105491438,3768.526354,3618.60356,3753321344,3908522244,26.31424219,1.587738779,2.756852265,0.0414172,1.472791053
*CCCC(C)CC(*)=O,0.966401026,18.9783345,0.106549665,3793.792774,3632.665888,3621634825,3782291579,18.937002,1.946452021,3.137231483,0.047296677,1.480128191
*CCCCC(C)C(*)=O,0.955066425,19.35309889,0.108653697,3851.911344,3686.158973,3733148030,3900716427,24.61319369,1.813193606,2.973503241,0.02565358,1.469799182
*C(=O)CCCC(*)=O,1.165028835,20.63872082,0.097755618,4007.603604,3236.208491,2893504986,3579789584,27.6946,2.025807501,3.255097193,0.04184243,1.493080605
*CCC(C)CCC(*)=O,0.969042137,21.43711018,0.120353918,3948.250604,3774.027122,3892783499,4072971966,31.37856905,2.552735978,3.744725966,0.042899623,1.480537061
*CC(CCC)CC(*)=O,0.960531053,16.20830138,0.090997926,3766.460607,3623.880608,3037929998,3156238461,12.16607181,1.536562912,2.717285837,0.049420197,1.476727099
*CCCCC(CC)C(*)=O,0.936486314,19.24761563,0.110210349,4311.333514,3958.156507,2954041024,3217223265,31.12109091,1.453606576,2.597370057,0.030804366,1.46415965
*CCCCC(OC)C(*)=O,1.032103758,21.01069062,0.113034306,3613.894058,3436.930991,3388560210,3563186700,31.55963264,1.561087405,2.707846109,0.027812137,1.46518214
*C(=O)CCCCC(*)=O,1.114777114,22.57571661,0.111494492,3241.061755,3044.469431,4003455308,4261873573,38.08419887,1.793159776,2.991606856,0.019364085,1.482716116
*CCCCCC(C)C(*)=O,0.936510124,17.36637234,0.099438496,4032.842234,3787.440859,3306046384,3520233529,14.13159348,1.692935112,2.85222074,0.04274895,1.469450791
*CCC(CCl)CC(*)=O,1.194132593,19.77004918,0.091923718,2877.158375,2788.131505,4636458121,4786256221,22.08143625,2.234002899,3.484874503,0.034988371,1.500290507
*CC(C)(C)CC(*)=O,0.997614704,19.97309376,0.111146239,3661.70114,3612.575187,3970492527,4024798074,20.4167086,1.712813159,2.925886231,0.033024172,1.487640102
*CC(C)CCCCC(*)=O,0.952764385,20.86507181,0.119471777,4037.98866,3816.400832,3431607362,3630690252,26.71227823,2.236398158,3.427287517,0.059032569,1.480165315
*CC(C)(CC)C(*)=O,0.951773877,16.43880439,0.091478631,4005.971985,3928.554437,2693633326,2749416928,10.70609977,1.288020443,2.415345459,0.037311322,1.45853523
*CC(CC(*)=O)C(C)C,0.960666302,17.08664865,0.095929213,3746.5736,3658.602288,3745842889,3835902202,17.32152512,1.443555706,2.601844955,0.026119747,1.469111721
*CCCCCC(OC)C(*)=O,1.001959361,20.30425726,0.111388454,3646.493119,3532.459867,3256154936,3361258410,21.17658011,1.686357702,2.815937315,0.018737483,1.459307923
*C(=O)CC(C)C(*)=O,1.138376008,18.82782362,0.089178275,2895.226301,2819.825746,4316318538,4431725862,13.66721931,1.771652657,2.932509402,0.024677,1.469985287
*C(=O)CCCCCC(*)=O,1.07087681,19.60538732,0.100239534,4758.249672,3970.725064,3000349551,3594736255,19.48161207,1.989598713,3.175937888,0.033789559,1.478627463
*CC(CCCCCC)C(*)=O,0.915742636,15.60112815,0.090307201,4438.832716,4206.983693,2391489181,2523459708,13.2099382,1.232591361,2.377819011,0.041235834,1.464659568
